DepartmentID,ShiftTypeName,ShiftDate,NurseAMKA
13,Afternoon,2026-03-09,10000000741
13,Afternoon,2026-03-09,10000000742
13,Afternoon,2026-03-09,10000000743
13,Night,2026-03-09,10000000744
13,Night,2026-03-09,10000000745
13,Night,2026-03-09,10000000746
13,Night,2026-03-09,10000000747
13,Night,2026-03-09,10000000748
13,Night,2026-03-09,10000000749
13,Morning,2026-03-10,10000000732
13,Morning,2026-03-10,10000000733
13,Morning,2026-03-10,10000000734
13,Morning,2026-03-10,10000000735
13,Morning,2026-03-10,10000000736
13,Morning,2026-03-10,10000000737
13,Afternoon,2026-03-10,10000000738
13,Afternoon,2026-03-10,10000000739
13,Afternoon,2026-03-10,10000000740
13,Afternoon,2026-03-10,10000000741
13,Afternoon,2026-03-10,10000000742
13,Afternoon,2026-03-10,10000000743
13,Night,2026-03-10,10000000744
13,Night,2026-03-10,10000000745
13,Night,2026-03-10,10000000746
13,Night,2026-03-10,10000000747
13,Night,2026-03-10,10000000748
13,Night,2026-03-10,10000000749
13,Morning,2026-03-11,10000000732
13,Morning,2026-03-11,10000000733
13,Morning,2026-03-11,10000000734
13,Morning,2026-03-11,10000000735
13,Morning,2026-03-11,10000000736
13,Morning,2026-03-11,10000000737
13,Afternoon,2026-03-11,10000000738
13,Afternoon,2026-03-11,10000000739
13,Afternoon,2026-03-11,10000000740
13,Afternoon,2026-03-11,10000000741
13,Afternoon,2026-03-11,10000000742
13,Afternoon,2026-03-11,10000000743
13,Night,2026-03-11,10000000744
13,Night,2026-03-11,10000000745
13,Night,2026-03-11,10000000746
13,Night,2026-03-11,10000000747
13,Night,2026-03-11,10000000748
13,Night,2026-03-11,10000000749
13,Morning,2026-03-12,10000000732
13,Morning,2026-03-12,10000000733
13,Morning,2026-03-12,10000000734
13,Morning,2026-03-12,10000000735
13,Morning,2026-03-12,10000000736
13,Morning,2026-03-12,10000000737
13,Afternoon,2026-03-12,10000000738
13,Afternoon,2026-03-12,10000000739
13,Afternoon,2026-03-12,10000000740
13,Afternoon,2026-03-12,10000000741
13,Afternoon,2026-03-12,10000000742
13,Afternoon,2026-03-12,10000000743
13,Night,2026-03-12,10000000750
13,Night,2026-03-12,10000000751
13,Night,2026-03-12,10000000752
13,Night,2026-03-12,10000000753
13,Night,2026-03-12,10000000754
13,Night,2026-03-12,10000000755
13,Morning,2026-03-13,10000000732
13,Morning,2026-03-13,10000000733
13,Morning,2026-03-13,10000000734
13,Morning,2026-03-13,10000000735
13,Morning,2026-03-13,10000000736
13,Morning,2026-03-13,10000000737
13,Afternoon,2026-03-13,10000000738
13,Afternoon,2026-03-13,10000000739
13,Afternoon,2026-03-13,10000000740
13,Afternoon,2026-03-13,10000000741
13,Afternoon,2026-03-13,10000000742
13,Afternoon,2026-03-13,10000000743
13,Night,2026-03-13,10000000750
13,Night,2026-03-13,10000000751
13,Night,2026-03-13,10000000752
13,Night,2026-03-13,10000000753
13,Night,2026-03-13,10000000754
13,Night,2026-03-13,10000000755
13,Morning,2026-03-14,10000000732
13,Morning,2026-03-14,10000000733
13,Morning,2026-03-14,10000000734
13,Morning,2026-03-14,10000000735
13,Morning,2026-03-14,10000000736
13,Morning,2026-03-14,10000000737
13,Afternoon,2026-03-14,10000000738
13,Afternoon,2026-03-14,10000000739
13,Afternoon,2026-03-14,10000000740
13,Afternoon,2026-03-14,10000000741
13,Afternoon,2026-03-14,10000000742
13,Afternoon,2026-03-14,10000000743
13,Night,2026-03-14,10000000750
13,Night,2026-03-14,10000000751
13,Night,2026-03-14,10000000752
13,Night,2026-03-14,10000000753
13,Night,2026-03-14,10000000754
13,Night,2026-03-14,10000000755
13,Morning,2026-03-15,10000000732
13,Morning,2026-03-15,10000000733
13,Morning,2026-03-15,10000000734
13,Morning,2026-03-15,10000000735
13,Morning,2026-03-15,10000000736
13,Morning,2026-03-15,10000000737
13,Afternoon,2026-03-15,10000000738
13,Afternoon,2026-03-15,10000000739
13,Afternoon,2026-03-15,10000000740
13,Afternoon,2026-03-15,10000000741
13,Afternoon,2026-03-15,10000000742
13,Afternoon,2026-03-15,10000000743
13,Night,2026-03-15,10000000744
13,Night,2026-03-15,10000000745
13,Night,2026-03-15,10000000746
13,Night,2026-03-15,10000000747
13,Night,2026-03-15,10000000748
13,Night,2026-03-15,10000000749
14,Morning,2026-03-09,10000000768
14,Morning,2026-03-09,10000000769
14,Morning,2026-03-09,10000000770
14,Morning,2026-03-09,10000000771
14,Morning,2026-03-09,10000000772
14,Morning,2026-03-09,10000000773
14,Afternoon,2026-03-09,10000000774
14,Afternoon,2026-03-09,10000000775
14,Afternoon,2026-03-09,10000000776
14,Afternoon,2026-03-09,10000000777
14,Afternoon,2026-03-09,10000000778
14,Afternoon,2026-03-09,10000000779
14,Night,2026-03-09,10000000780
14,Night,2026-03-09,10000000781
14,Night,2026-03-09,10000000782
14,Night,2026-03-09,10000000783
14,Night,2026-03-09,10000000784
14,Night,2026-03-09,10000000785
14,Morning,2026-03-10,10000000768
14,Morning,2026-03-10,10000000769
14,Morning,2026-03-10,10000000770
14,Morning,2026-03-10,10000000771
14,Morning,2026-03-10,10000000772
14,Morning,2026-03-10,10000000773
14,Afternoon,2026-03-10,10000000774
14,Afternoon,2026-03-10,10000000775
14,Afternoon,2026-03-10,10000000776
14,Afternoon,2026-03-10,10000000777
14,Afternoon,2026-03-10,10000000778
14,Afternoon,2026-03-10,10000000779
14,Night,2026-03-10,10000000780
14,Night,2026-03-10,10000000781
14,Night,2026-03-10,10000000782
14,Night,2026-03-10,10000000783
14,Night,2026-03-10,10000000784
14,Night,2026-03-10,10000000785
14,Morning,2026-03-11,10000000768
14,Morning,2026-03-11,10000000769
14,Morning,2026-03-11,10000000770
14,Morning,2026-03-11,10000000771
14,Morning,2026-03-11,10000000772
14,Morning,2026-03-11,10000000773
14,Afternoon,2026-03-11,10000000774
14,Afternoon,2026-03-11,10000000775
14,Afternoon,2026-03-11,10000000776
14,Afternoon,2026-03-11,10000000777
14,Afternoon,2026-03-11,10000000778
14,Afternoon,2026-03-11,10000000779
14,Night,2026-03-11,10000000780
14,Night,2026-03-11,10000000781
14,Night,2026-03-11,10000000782
14,Night,2026-03-11,10000000783
14,Night,2026-03-11,10000000784
14,Night,2026-03-11,10000000785
14,Morning,2026-03-12,10000000768
14,Morning,2026-03-12,10000000769
14,Morning,2026-03-12,10000000770
14,Morning,2026-03-12,10000000771
14,Morning,2026-03-12,10000000772
14,Morning,2026-03-12,10000000773
14,Afternoon,2026-03-12,10000000774
14,Afternoon,2026-03-12,10000000775
14,Afternoon,2026-03-12,10000000776
14,Afternoon,2026-03-12,10000000777
14,Afternoon,2026-03-12,10000000778
14,Afternoon,2026-03-12,10000000779
14,Night,2026-03-12,10000000786
14,Night,2026-03-12,10000000787
14,Night,2026-03-12,10000000788
14,Night,2026-03-12,10000000789
14,Night,2026-03-12,10000000790
14,Night,2026-03-12,10000000791
14,Morning,2026-03-13,10000000768
14,Morning,2026-03-13,10000000769
14,Morning,2026-03-13,10000000770
14,Morning,2026-03-13,10000000771
14,Morning,2026-03-13,10000000772
14,Morning,2026-03-13,10000000773
14,Afternoon,2026-03-13,10000000774
14,Afternoon,2026-03-13,10000000775
14,Afternoon,2026-03-13,10000000776
14,Afternoon,2026-03-13,10000000777
14,Afternoon,2026-03-13,10000000778
14,Afternoon,2026-03-13,10000000779
14,Night,2026-03-13,10000000786
14,Night,2026-03-13,10000000787
14,Night,2026-03-13,10000000788
14,Night,2026-03-13,10000000789
14,Night,2026-03-13,10000000790
14,Night,2026-03-13,10000000791
14,Morning,2026-03-14,10000000768
14,Morning,2026-03-14,10000000769
14,Morning,2026-03-14,10000000770
14,Morning,2026-03-14,10000000771
14,Morning,2026-03-14,10000000772
14,Morning,2026-03-14,10000000773
14,Afternoon,2026-03-14,10000000774
14,Afternoon,2026-03-14,10000000775
14,Afternoon,2026-03-14,10000000776
14,Afternoon,2026-03-14,10000000777
14,Afternoon,2026-03-14,10000000778
14,Afternoon,2026-03-14,10000000779
14,Night,2026-03-14,10000000786
14,Night,2026-03-14,10000000787
14,Night,2026-03-14,10000000788
14,Night,2026-03-14,10000000789
14,Night,2026-03-14,10000000790
14,Night,2026-03-14,10000000791
14,Morning,2026-03-15,10000000768
14,Morning,2026-03-15,10000000769
14,Morning,2026-03-15,10000000770
14,Morning,2026-03-15,10000000771
14,Morning,2026-03-15,10000000772
14,Morning,2026-03-15,10000000773
14,Afternoon,2026-03-15,10000000774
14,Afternoon,2026-03-15,10000000775
14,Afternoon,2026-03-15,10000000776
14,Afternoon,2026-03-15,10000000777
14,Afternoon,2026-03-15,10000000778
14,Afternoon,2026-03-15,10000000779
14,Night,2026-03-15,10000000780
14,Night,2026-03-15,10000000781
14,Night,2026-03-15,10000000782
14,Night,2026-03-15,10000000783
14,Night,2026-03-15,10000000784
14,Night,2026-03-15,10000000785
15,Morning,2026-03-09,10000000804
15,Morning,2026-03-09,10000000805
15,Morning,2026-03-09,10000000806
15,Morning,2026-03-09,10000000807
15,Morning,2026-03-09,10000000808
15,Morning,2026-03-09,10000000809
15,Afternoon,2026-03-09,10000000810
15,Afternoon,2026-03-09,10000000811
15,Afternoon,2026-03-09,10000000812
15,Afternoon,2026-03-09,10000000813
15,Afternoon,2026-03-09,10000000814
15,Afternoon,2026-03-09,10000000815
15,Night,2026-03-09,10000000816
15,Night,2026-03-09,10000000817
15,Night,2026-03-09,10000000818
15,Night,2026-03-09,10000000819
15,Night,2026-03-09,10000000820
15,Night,2026-03-09,10000000821
15,Morning,2026-03-10,10000000804
15,Morning,2026-03-10,10000000805
15,Morning,2026-03-10,10000000806
15,Morning,2026-03-10,10000000807
15,Morning,2026-03-10,10000000808
15,Morning,2026-03-10,10000000809
15,Afternoon,2026-03-10,10000000810
15,Afternoon,2026-03-10,10000000811
15,Afternoon,2026-03-10,10000000812
15,Afternoon,2026-03-10,10000000813
15,Afternoon,2026-03-10,10000000814
15,Afternoon,2026-03-10,10000000815
15,Night,2026-03-10,10000000816
15,Night,2026-03-10,10000000817
15,Night,2026-03-10,10000000818
15,Night,2026-03-10,10000000819
15,Night,2026-03-10,10000000820
15,Night,2026-03-10,10000000821
15,Morning,2026-03-11,10000000804
15,Morning,2026-03-11,10000000805
15,Morning,2026-03-11,10000000806
15,Morning,2026-03-11,10000000807
15,Morning,2026-03-11,10000000808
15,Morning,2026-03-11,10000000809
15,Afternoon,2026-03-11,10000000810
15,Afternoon,2026-03-11,10000000811
15,Afternoon,2026-03-11,10000000812
15,Afternoon,2026-03-11,10000000813
15,Afternoon,2026-03-11,10000000814
15,Afternoon,2026-03-11,10000000815
15,Night,2026-03-11,10000000816
15,Night,2026-03-11,10000000817
15,Night,2026-03-11,10000000818
15,Night,2026-03-11,10000000819
15,Night,2026-03-11,10000000820
15,Night,2026-03-11,10000000821
15,Morning,2026-03-12,10000000804
15,Morning,2026-03-12,10000000805
15,Morning,2026-03-12,10000000806
15,Morning,2026-03-12,10000000807
15,Morning,2026-03-12,10000000808
15,Morning,2026-03-12,10000000809
15,Afternoon,2026-03-12,10000000810
15,Afternoon,2026-03-12,10000000811
15,Afternoon,2026-03-12,10000000812
15,Afternoon,2026-03-12,10000000813
15,Afternoon,2026-03-12,10000000814
15,Afternoon,2026-03-12,10000000815
15,Night,2026-03-12,10000000822
15,Night,2026-03-12,10000000823
15,Night,2026-03-12,10000000824
15,Night,2026-03-12,10000000825
15,Night,2026-03-12,10000000826
15,Night,2026-03-12,10000000827
15,Morning,2026-03-13,10000000804
15,Morning,2026-03-13,10000000805
15,Morning,2026-03-13,10000000806
15,Morning,2026-03-13,10000000807
15,Morning,2026-03-13,10000000808
15,Morning,2026-03-13,10000000809
15,Afternoon,2026-03-13,10000000810
15,Afternoon,2026-03-13,10000000811
15,Afternoon,2026-03-13,10000000812
15,Afternoon,2026-03-13,10000000813
15,Afternoon,2026-03-13,10000000814
15,Afternoon,2026-03-13,10000000815
15,Night,2026-03-13,10000000822
15,Night,2026-03-13,10000000823
15,Night,2026-03-13,10000000824
15,Night,2026-03-13,10000000825
15,Night,2026-03-13,10000000826
15,Night,2026-03-13,10000000827
15,Morning,2026-03-14,10000000804
15,Morning,2026-03-14,10000000805
15,Morning,2026-03-14,10000000806
15,Morning,2026-03-14,10000000807
15,Morning,2026-03-14,10000000808
15,Morning,2026-03-14,10000000809
15,Afternoon,2026-03-14,10000000810
15,Afternoon,2026-03-14,10000000811
15,Afternoon,2026-03-14,10000000812
15,Afternoon,2026-03-14,10000000813
15,Afternoon,2026-03-14,10000000814
15,Afternoon,2026-03-14,10000000815
15,Night,2026-03-14,10000000822
15,Night,2026-03-14,10000000823
15,Night,2026-03-14,10000000824
15,Night,2026-03-14,10000000825
15,Night,2026-03-14,10000000826
15,Night,2026-03-14,10000000827
15,Morning,2026-03-15,10000000804
15,Morning,2026-03-15,10000000805
15,Morning,2026-03-15,10000000806
15,Morning,2026-03-15,10000000807
15,Morning,2026-03-15,10000000808
15,Morning,2026-03-15,10000000809
15,Afternoon,2026-03-15,10000000810
15,Afternoon,2026-03-15,10000000811
15,Afternoon,2026-03-15,10000000812
15,Afternoon,2026-03-15,10000000813
15,Afternoon,2026-03-15,10000000814
15,Afternoon,2026-03-15,10000000815
15,Night,2026-03-15,10000000816
15,Night,2026-03-15,10000000817
15,Night,2026-03-15,10000000818
15,Night,2026-03-15,10000000819
15,Night,2026-03-15,10000000820
15,Night,2026-03-15,10000000821
